Osg10Sin	Osg12Sin	Osg03Sin	Osg11Sin	Osg10Pal	Osg12Pal	Osg03Pal	Osg11Pal	Osg10Mul	Osg12Mul	Osg03Mul	Osg11Mul
TRINITY_DN6827_c0_g1_i1	-0.496311006765768	-0.496311006765768	-0.496311006765768	-0.496311006765768	0.979292737918832	-0.496311006765768	0.184463418726693	-0.306012215139173	0.862647819066561	0.2911214577511	0.548432814458629	-0.0783909989538027
TRINITY_DN1040_c0_g1_i6	-0.270128209741571	0.400712126139991	-0.270128209741571	-0.270128209741571	-0.270128209741571	-0.270128209741571	-0.270128209741571	-0.270128209741571	0.834879315019402	0.100594065406596	-0.0912542515717759	0.645966213196787
TRINITY_DN26968_c0_g1_i2	0.703498684657705	0.891640809276364	0.309431783052827	0.366073020375017	-0.633926979624983	1.02279819039626	0.510119389991724	-0.633926979624983	-0.633926979624983	-0.633926979624983	-0.633926979624983	-0.633926979624983
TRINITY_DN3145_c0_g1_i15	0.273406283241401	0.702908261916184	-0.25166030883681	-0.0766148227258964	-0.25166030883681	-0.25166030883681	-0.25166030883681	-0.25166030883681	0.323652021850627	0.205671316648203	-0.0300925202984009	-0.140628996448066
TRINITY_DN2027_c4_g1_i1	0.593303073940871	1.37376115820731	1.93520635654407	0.730418635737085	0.530103514091295	0.485322921328109	1.1122973944792	-1.31281945712321	-0.640268992337327	-1.29383915134096	-2.17296898378778	-1.34051646973866
TRINITY_DN33121_c1_g1_i6	-0.411289633239879	-0.411289633239879	-0.411289633239879	-0.411289633239879	0.944854176985396	0.312050487011292	-0.411289633239879	-0.135090768207638	0.924993754624553	-0.0596613041370971	0.0648327866402726	0.00446903328261866
TRINITY_DN179_c0_g1_i6	0.23156374579289	0.204044178707697	0.720160066039356	0.336674994387845	-0.283442170640839	-0.283442170640839	0.0715740935787108	0.136635945338535	-0.283442170640839	-0.283442170640839	-0.283442170640839	-0.283442170640839
TRINITY_DN34203_c0_g1_i2	-0.30129958262209	-0.30129958262209	-0.30129958262209	-0.30129958262209	0.365911329858781	0.434222594674448	-0.30129958262209	-0.30129958262209	0.374064730127056	0.109041521991998	-0.01087517875679	0.535432497837046
TRINITY_DN471_c0_g1_i34	-0.496498465970355	-0.496498465970355	-0.496498465970355	-0.496498465970355	-0.0839878947205499	1.02052520609423	0.113256496202089	0.571140250905009	-0.496498465970355	0.113256496202089	-0.111343569086011	0.859645344254921
TRINITY_DN7864_c0_g1_i10	-0.230312327975379	0.0470773708354853	-0.230312327975379	0.317630983314972	-0.230312327975379	-0.230312327975379	-0.230312327975379	-0.230312327975379	0.403816229549662	-0.0719753008082779	-0.00503739810580925	0.69036208306624
TRINITY_DN727_c0_g1_i3	-0.655928792071915	1.32043484366085	-0.655928792071915	-0.655928792071915	1.43119455157928	0.86562453847318	1.21117693743074	-0.236929326640649	-0.655928792071915	-0.655928792071915	-0.655928792071915	-0.655928792071915
TRINITY_DN14250_c0_g1_i16	0.280013156440307	0.656551766729259	0.993909902186228	0.519823677043082	-0.376254378353982	-0.376254378353982	-0.376254378353982	0.183482146079	-0.376254378353982	-0.376254378353982	-0.376254378353982	-0.376254378353982
TRINITY_DN29118_c0_g2_i3	0.356148140513712	0.153655276614969	0.904492049998715	0.833546305680459	-0.318312511046546	-0.318312511046546	-0.318312511046546	-0.318312511046546	-0.318312511046546	-0.0196541954820312	-0.318312511046546	-0.318312511046546
TRINITY_DN10383_c0_g1_i2	0.150496056020107	0.0556030092942791	-0.161007059448163	0.142335335039168	-0.161007059448163	-0.161007059448163	-0.128200914364921	-0.161007059448163	0.0393717385358637	0.174704850872299	0.0826620215187001	0.127056140877154
TRINITY_DN2151_c0_g2_i6	0.523320068715203	0.491880877913791	-0.182629388944864	0.739849192133434	0.488776637790061	-0.326954178550813	-0.180156903265343	-0.0267957466974792	-0.31469902664417	-0.404197177483273	-0.404197177483273	-0.404197177483273
TRINITY_DN3417_c0_g1_i2	0.626041964833015	1.2542603486934	-0.554742426245683	-0.554742426245683	-0.554742426245683	-0.554742426245683	-0.554742426245683	-0.554742426245683	0.430029186139742	0.746845220357503	-0.223610504028481	0.494888341478917
TRINITY_DN5395_c0_g1_i2	1.14047765624074	-0.694233559563985	0.586128930409793	-0.694233559563985	0.466041271844608	1.03477531077388	0.427444997024267	0.510533191090628	-0.694233559563985	-0.694233559563985	-0.694233559563985	-0.694233559563985
TRINITY_DN2529_c0_g1_i71	-0.108031893569329	-0.168638658273481	0.00814753610145741	0.229335955664801	-0.446028357084345	-0.446028357084345	-0.446028357084345	-0.446028357084345	0.488299421231025	0.629161957070875	0.112729073289417	0.593110036822613
TRINITY_DN23576_c0_g1_i2	0.276670238565612	0.700856747255044	0.481665118345369	0.473897073632434	-0.263357030691896	-0.263357030691896	-0.263357030691896	-0.263357030691896	-0.263357030691896	-0.089589962955189	-0.263357030691896	-0.263357030691896
TRINITY_DN2972_c0_g1_i131	-0.320170209613041	-0.320170209613041	-0.320170209613041	-0.320170209613041	-0.320170209613041	-0.320170209613041	-0.320170209613041	-0.320170209613041	0.883970507167185	1.42528227351866	0.0858221500627959	0.16628674615569
TRINITY_DN199900_c0_g1_i1	-0.739478766546107	-0.739478766546107	-0.739478766546107	-0.739478766546107	-0.739478766546107	0.933172862782278	0.264123470134089	-0.0257829517027477	1.08345528148226	0.973777135184867	0.290504099669607	0.178143935180176
TRINITY_DN48458_c0_g4_i3	1.14565970040751	-0.197837844521071	1.01248099051947	-1.39758870123691	1.69563340930212	1.67314408458752	1.24210653216267	0.416756633726312	-1.39758870123691	-1.39758870123691	-1.39758870123691	-1.39758870123691
TRINITY_DN12881_c0_g1_i22	-0.429214562502291	1.42070794265646	1.64456679213987	1.38945306313619	-1.45041372820812	1.07589674276077	1.53017685606448	-0.710603515885573	-1.00195322739183	-0.97042078708851	-1.11651299165469	-1.38168258402675
TRINITY_DN354_c0_g1_i17	3.25284277999096	-0.70905831905849	-0.70905831905849	1.10200162868159	2.02668046285386	-0.70905831905849	-0.70905831905849	-0.70905831905849	-0.70905831905849	-0.70905831905849	-0.70905831905849	-0.70905831905849
TRINITY_DN7312_c0_g1_i7	-0.413777720481088	-0.413777720481088	-0.413777720481088	-0.413777720481088	-0.413777720481088	1.32434156830149	-0.413777720481088	-0.413777720481088	0.479196094792246	0.890733321328865	-0.166457785501268	0.368630844446285
TRINITY_DN19700_c0_g1_i40	-0.420207661998107	-0.420207661998107	-0.307841138925544	-0.420207661998107	-0.420207661998107	0.505791756558116	0.297002637021489	-0.109867541385957	0.465757094755863	0.623836670707914	0.232393555598412	-0.0262423863378646
TRINITY_DN10587_c2_g1_i4	-0.348392683457639	-0.348392683457639	-0.348392683457639	-0.348392683457639	-0.348392683457639	-0.348392683457639	-0.348392683457639	1.03178262828439	0.459786400313831	0.224981842988305	0.269845972137815	0.452351940479138
TRINITY_DN3193_c8_g1_i1	1.19752854836859	1.01526300253988	1.45927385490242	0.673710759808462	0.524650300251842	0.670169671868333	1.20165693601334	-1.16792217320924	-0.742337592296698	-1.4080347886034	-1.42041742846679	-2.00354109117675
TRINITY_DN227_c0_g1_i33	-0.92628586972881	-0.92628586972881	-0.92628586972881	-0.92628586972881	0.660118605166253	1.37793309898755	-0.0623474193048383	1.39708419933246	-0.369488623136067	0.0628531376394232	-0.122232310761457	0.761222790991918
TRINITY_DN2058_c2_g1_i1	0.381756370476711	-0.60082657644588	0.746839079855091	-0.60082657644588	-0.60082657644588	-0.33418993393189	-0.60082657644588	-0.488460053373317	0.633674744116331	0.708349611032635	0.516203476564307	0.239133011043652
TRINITY_DN1301_c1_g1_i3	2.50608268136447	-0.663361341563339	-0.663361341563339	0.493035275034326	2.90625126608641	-0.663361341563339	-0.663361341563339	-0.598478489978485	-0.663361341563339	-0.663361341563339	-0.663361341563339	-0.663361341563339
TRINITY_DN9758_c0_g1_i3	-0.538439285815404	0.284494762212967	-0.0264653040336031	0.835069729702603	-0.538439285815404	-0.538439285815404	-0.538439285815404	-0.538439285815404	0.562538361909417	0.490836896555228	0.0055514338494459	0.540170548880962
TRINITY_DN1171_c0_g2_i3	0.239818002774928	0.499048332466952	0.444051054992536	0.310252556925077	-0.363303867065068	-0.363303867065068	0.967254532965734	-0.280601277734819	-0.363303867065068	-0.363303867065068	-0.363303867065068	-0.363303867065068
TRINITY_DN5467_c0_g1_i2	-0.442446249965434	-0.442446249965434	-0.442446249965434	-0.442446249965434	0.526197505999282	0.756047903673649	1.34749161901476	0.406351931278755	-0.442446249965434	-0.0148400771835348	-0.442446249965434	-0.366571382990307
TRINITY_DN179_c0_g3_i10	0.276956257497721	0.283615593611932	1.29496056720594	0.708113422139842	-0.320455730056929	-0.320455730056929	-0.320455730056929	-0.320455730056929	-0.320455730056929	-0.320455730056929	-0.320455730056929	-0.320455730056929
TRINITY_DN2001_c1_g1_i22	-0.342555260868825	-0.342555260868825	-0.342555260868825	-0.342555260868825	0.486888420497766	0.410193330538309	-0.161134620588683	0.358771996544116	-0.342555260868825	0.178495476032138	0.086123149079405	0.353438552241075
TRINITY_DN35650_c0_g1_i5	0.0170928794830648	-0.518960020757145	-0.518960020757145	0.287570268502421	-0.518960020757145	-0.518960020757145	-0.518960020757145	-0.31481930397692	0.546612290836477	0.766146230304109	0.410073457888712	0.882124280747861
TRINITY_DN15842_c0_g2_i2	-0.574878766255138	-0.574878766255138	-0.574878766255138	-0.574878766255138	-0.574878766255138	0.496883903044954	0.302472860194124	-0.574878766255138	0.655939075605945	1.39487036203352	1.01823593022948	-0.419129533577193
TRINITY_DN39017_c0_g1_i3	-0.135813458599476	-0.135813458599476	-0.135813458599476	-0.135813458599476	-0.135813458599476	-0.135813458599476	-0.135813458599476	-0.135813458599476	0.298214216064122	0.472049444231759	0.166359341141276	0.149884667358649
TRINITY_DN110_c1_g1_i10	-0.260054282886938	-0.260054282886938	-0.260054282886938	-0.260054282886938	-0.260054282886938	0.739224189195603	-0.260054282886938	0.0467912174273452	0.500379591783174	0.274007319534181	-0.17191268601792	0.171836065399243
TRINITY_DN3032_c0_g1_i1	-0.310911729965612	-0.310911729965612	-0.310911729965612	-0.310911729965612	0.136931914396474	0.606710971760671	0.51853195140098	0.0775533673175421	-0.222770133096594	0.204094186468118	0.0293656748006427	-0.106771013185386
TRINITY_DN2972_c0_g1_i120	-0.796979989370913	-0.796979989370913	-0.796979989370913	-0.796979989370913	-0.796979989370913	0.433223023995509	0.825950361549264	-0.796979989370913	2.31805325357533	0.197237658035081	0.511613879213363	0.495801759856933
TRINITY_DN2668_c0_g1_i39	-0.595620361313054	-0.28644417383454	1.0514638513159	-0.595620361313054	0.224864981673325	0.169914385049923	0.444921432549792	1.96900169112393	-0.595620361313054	-0.595620361313054	-0.595620361313054	-0.595620361313054
TRINITY_DN1041_c0_g1_i33	-0.989969602433731	-0.989969602433731	-0.989969602433731	-0.989969602433731	1.24667607891953	0.978674153530986	1.8103608704909	1.38937410488087	-0.989969602433731	-0.989969602433731	-0.989969602433731	1.50470200921382
TRINITY_DN18893_c0_g1_i14	-0.481384304957761	0.781650100876033	2.24979893661444	-0.481384304957761	-0.229210891755734	0.284150441405216	0.283301547564372	-0.481384304957761	-0.481384304957761	-0.481384304957761	-0.481384304957761	-0.481384304957761
TRINITY_DN10943_c0_g1_i4	-0.26066187756641	-0.26066187756641	-0.26066187756641	-0.26066187756641	0.666855368632066	0.372536808807594	0.329101609418567	0.716801233673056	-0.26066187756641	-0.26066187756641	-0.26066187756641	-0.26066187756641
TRINITY_DN3663_c0_g1_i9	0.0878141147961404	1.00918563448603	0.146428094337561	0.545903198463192	0.59373787072528	1.07572169676046	-0.103832443064253	-0.134319364595631	-0.805159700477193	-0.805159700477193	-0.805159700477193	-0.805159700477193
TRINITY_DN437_c0_g2_i13	-0.42685794668416	-0.42685794668416	-0.42685794668416	-0.42685794668416	0.463783297279284	0.245793682644225	-0.147089525090565	0.407448756278748	-0.42685794668416	0.614385035547721	0.18855835057871	0.361410136182677
TRINITY_DN47892_c0_g1_i1	0.28149067932847	0.591681150540466	0.53443898033777	0.421943208423004	-0.355423901027408	0.13617269338304	0.0319386398085872	-0.355423901027408	-0.355423901027408	-0.355423901027408	-0.220545846684297	-0.355423901027408
TRINITY_DN6137_c0_g1_i2	-0.537173514562504	-0.537173514562504	-0.537173514562504	-0.537173514562504	0.799681124562961	-0.0343337563065728	0.788788481609348	0.523565643295175	-0.299609796244829	-0.537173514562504	0.117262026282895	0.790513849613543
TRINITY_DN18315_c0_g1_i4	-0.284440446885583	-0.284440446885583	0.770060769296977	0.16551703674242	0.160226619956324	0.338489904034593	0.138868790356803	0.133479560926382	-0.284440446885583	-0.284440446885583	-0.284440446885583	-0.284440446885583
TRINITY_DN1368_c0_g1_i3	0.42280343436653	0.602777271004301	0.787892292042865	0.867652142775326	-0.371893624531703	-0.460035221400721	-0.460035221400721	-0.269736429774126	-0.460035221400721	-0.460035221400721	-0.460035221400721	0.260681021120411
TRINITY_DN16210_c0_g1_i3	0.0372116248752465	-0.901638712130817	1.51114281320766	0.789001866484876	-0.901638712130817	-0.901638712130817	-0.901638712130817	-0.901638712130817	1.1023232540216	0.874886439291095	-0.142909143672954	0.336536706446558
TRINITY_DN461_c0_g1_i181	-0.509005419217245	-0.509005419217245	-0.509005419217245	-0.509005419217245	0.345389258535856	-0.509005419217245	-0.509005419217245	-0.509005419217245	0.997901135363449	1.72457591297865	0.243743172189889	0.251428455452867
TRINITY_DN3439_c0_g1_i3	-0.0872172026216977	1.14471864640045	-0.480084118852498	-0.184948869851679	0.192567510475887	0.256304281850963	0.388602646469638	0.364703231226562	-0.480084118852498	-0.480084118852498	-0.378434042758063	-0.256043844634567
TRINITY_DN138614_c0_g1_i2	-0.735643564741971	-0.119285867745281	-0.735643564741971	-0.735643564741971	-0.735643564741971	-0.735643564741971	-0.735643564741971	-0.735643564741971	2.1865542836544	1.02009861460342	0.805375588391588	1.25676233428968
TRINITY_DN7864_c0_g1_i2	-0.203523945457083	-0.203523945457083	-0.203523945457083	-0.203523945457083	-0.203523945457083	-0.203523945457083	-0.203523945457083	-0.162280963225202	0.50134801899927	0.582235828969928	-0.000636111986939608	0.504000845442525
TRINITY_DN5840_c1_g1_i1	0.197951709229942	0.390852199236542	0.73583553035157	0.511682651150684	-0.299788379379152	-0.299788379379152	-0.119640518220723	0.0820487045268958	-0.299788379379152	-0.299788379379152	-0.299788379379152	-0.299788379379152
TRINITY_DN30485_c0_g1_i2	-0.380303530316206	-0.0298062832320728	-0.380303530316206	-0.380303530316206	-0.380303530316206	-0.380303530316206	-0.380303530316206	-0.380303530316206	0.717981265407217	0.849899483050216	0.227559372515029	0.896490874473054
TRINITY_DN7073_c0_g2_i6	-0.647055214037774	-1.02334559737483	0.461565889536002	-1.02334559737483	-0.628282797857248	-1.02334559737483	-1.02334559737483	-1.02334559737483	0.961426015010599	1.46671102708949	2.19945896367043	1.30290410346263
TRINITY_DN7303_c0_g1_i8	-0.470872409860954	0.478475754427609	-0.470872409860954	-0.470872409860954	-0.470872409860954	-0.470872409860954	-0.470872409860954	-0.470872409860954	0.861405873195975	1.27156503551531	0.197246714825478	0.487413491062304
TRINITY_DN1194_c0_g1_i2	1.48380413339714	0.632796945759363	0.798821277198002	0.736164129981748	-0.492192824219301	-0.314593894891567	-0.492192824219301	-0.492192824219301	-0.492192824219301	-0.492192824219301	-0.492192824219301	-0.383835646128882
TRINITY_DN670_c0_g1_i13	0.966524624496886	0.307348535533856	0.636607251725335	0.907146077417954	-0.545449357284915	-0.545449357284915	-0.545449357284915	-0.545449357284915	1.00051901182038	-0.545449357284915	-0.545449357284915	-0.545449357284915
